resume_id,resume_text,target_role,years_experience,seniority
seed-2328,"Skills: Machine Learning, Deep Learning, Python Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2333,"Skills: Deep Learning, Python, Pandas Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2336,"Skills: Python, NLP, Deep Learning Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2338,"Skills: Python, Deep Learning, NLP Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2339,"Skills: Python, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2340,"Skills: Pandas, Machine Learning, Python Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2341,"Skills: NLP, Machine Learning, Deep Learning Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2343,"Skills: Pandas, Deep Learning, Python Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2344,"Skills: NLP, Deep Learning, Python Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2346,"Skills: Machine Learning, Pandas, NLP Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2351,"Skills: Machine Learning, NLP, Deep Learning Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2352,"Skills: NLP, Python, Machine Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2353,"Skills: Machine Learning, NLP, Python Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2354,"Skills: Pandas, NLP, Python Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2355,"Skills: NLP, Machine Learning, Deep Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2358,"Skills: Deep Learning, Pandas, Machine Learning Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2362,"Skills: NLP, Deep Learning, Pandas Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2363,"Skills: Python, Pandas, Machine Learning Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2364,"Skills: Pandas, NLP, Deep Learning Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2365,"Skills: Python, Pandas, Machine Learning Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2368,"Skills: Python, Pandas, Machine Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2374,"Skills: NLP, Pandas, Deep Learning Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2378,"Skills: Deep Learning, Python, NLP Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2386,"Skills: Pandas, Deep Learning, NLP Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2387,"Skills: Machine Learning, Pandas, Deep Learning Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2388,"Skills: NLP, Python, Machine Learning Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2389,"Skills: Deep Learning, Machine Learning, Pandas Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2391,"Skills: Machine Learning, Deep Learning, NLP Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2393,"Skills: Machine Learning, Deep Learning, Pandas Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2395,"Skills: Pandas, Python, Deep Learning Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2403,"Skills: Deep Learning, Machine Learning, NLP Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2404,"Skills: NLP, Machine Learning, Pandas Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2406,"Skills: NLP, Machine Learning, Python Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2408,"Skills: Python, Deep Learning, Machine Learning Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2411,"Skills: Machine Learning, Python, NLP Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2414,"Skills: NLP, Machine Learning, Python Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2415,"Skills: NLP, Deep Learning, Machine Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2416,"Skills: NLP, Pandas, Python Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2418,"Skills: Deep Learning, NLP, Machine Learning Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2420,"Skills: Pandas, Python, Machine Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2421,"Skills: Machine Learning, Python, Deep Learning Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2425,"Skills: NLP, Pandas, Deep Learning Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2432,"Skills: Python, NLP, Machine Learning Projects: Prediction system Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2439,"Skills: Python, Machine Learning, Deep Learning Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2442,"Skills: Python, NLP, Pandas Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2443,"Skills: NLP, Machine Learning, Deep Learning Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2444,"Skills: Machine Learning, Deep Learning, Pandas Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2446,"Skills: Python, Deep Learning, Machine Learning Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2448,"Skills: NLP, Machine Learning, Deep Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2449,"Skills: Deep Learning, Python, Machine Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2450,"Skills: Machine Learning, Python, Pandas Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2454,"Skills: Pandas, Machine Learning, Python Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2461,"Skills: Pandas, Deep Learning, Machine Learning Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2466,"Skills: Deep Learning, Pandas, Machine Learning Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2467,"Skills: Machine Learning, Pandas, NLP Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2468,"Skills: Deep Learning, Machine Learning, NLP Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2471,"Skills: Deep Learning, Pandas, NLP Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2473,"Skills: NLP, Python, Machine Learning Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2476,"Skills: Machine Learning, Pandas, Deep Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2479,"Skills: Pandas, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2480,"Skills: NLP, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2481,"Skills: Deep Learning, Machine Learning, Python Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2482,"Skills: NLP, Deep Learning, Pandas Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2483,"Skills: Deep Learning, Python, NLP Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2484,"Skills: Machine Learning, Deep Learning, Python Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2485,"Skills: Deep Learning, Python, NLP Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2487,"Skills: NLP, Deep Learning, Machine Learning Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2489,"Skills: Machine Learning, Python, NLP Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2492,"Skills: Machine Learning, Python, Pandas Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2493,"Skills: Machine Learning, Deep Learning, Pandas Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2497,"Skills: Pandas, Machine Learning, Deep Learning Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2499,"Skills: Pandas, Python, NLP Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2503,"Skills: Python, Pandas, NLP Projects: Built ML model Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2507,"Skills: Python, Pandas, Machine Learning Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2508,"Skills: Pandas, NLP, Machine Learning Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2509,"Skills: Pandas, NLP, Machine Learning Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2510,"Skills: Machine Learning, NLP, Deep Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2512,"Skills: Machine Learning, Python, Deep Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2516,"Skills: Deep Learning, Machine Learning, Python Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2520,"Skills: NLP, Pandas, Machine Learning Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2522,"Skills: Deep Learning, NLP, Python Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2526,"Skills: Deep Learning, Python, NLP Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2527,"Skills: Python, NLP, Machine Learning Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2528,"Skills: Pandas, Machine Learning, NLP Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2531,"Skills: NLP, Pandas, Python Projects: NLP pipeline Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2532,"Skills: Machine Learning, NLP, Pandas Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2535,"Skills: Python, Pandas, Deep Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2540,"Skills: Machine Learning, NLP, Python Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2541,"Skills: Pandas, Machine Learning, NLP Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2544,"Skills: Python, Deep Learning, NLP Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2545,"Skills: Python, Deep Learning, Machine Learning Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2548,"Skills: Machine Learning, Python, NLP Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2549,"Skills: Machine Learning, Pandas, Python Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2550,"Skills: Python, NLP, Machine Learning Projects: Prediction system Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2551,"Skills: Python, Machine Learning, Deep Learning Projects: NLP pipeline Experience Years: 5.0 Seniority: Senior",Data Scientist,5.0,Senior
seed-2553,"Skills: Deep Learning, Machine Learning, Python Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2556,"Skills: Python, Deep Learning, Machine Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2558,"Skills: Pandas, Deep Learning, Python Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2561,"Skills: Deep Learning, Python, NLP Projects: Prediction system Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2562,"Skills: NLP, Deep Learning, Machine Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2568,"Skills: Deep Learning, Python, NLP Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2570,"Skills: NLP, Pandas, Python Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2575,"Skills: Pandas, Machine Learning, Python Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2580,"Skills: Pandas, Python, Machine Learning Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2593,"Skills: Deep Learning, Machine Learning, Python Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2595,"Skills: Python, NLP, Deep Learning Projects: Prediction system Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2596,"Skills: Python, Deep Learning, NLP Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2598,"Skills: NLP, Machine Learning, Pandas Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2608,"Skills: Python, Machine Learning, Pandas Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2609,"Skills: Machine Learning, Pandas, Python Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2613,"Skills: Machine Learning, Deep Learning, Pandas Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2614,"Skills: Pandas, Deep Learning, NLP Projects: NLP pipeline Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2620,"Skills: NLP, Machine Learning, Python Projects: Built ML model Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2622,"Skills: NLP, Python, Pandas Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2623,"Skills: Python, Machine Learning, Deep Learning Projects: Built ML model Experience Years: 4.0 Seniority: Senior",Data Scientist,4.0,Senior
seed-2627,"Skills: NLP, Machine Learning, Python Projects: NLP pipeline Experience Years: 0.0 Seniority: Junior",Data Scientist,0.0,Junior
seed-2628,"Skills: Deep Learning, Machine Learning, NLP Projects: Built ML model Experience Years: 2.0 Seniority: Mid",Data Scientist,2.0,Mid
seed-2631,"Skills: Deep Learning, Machine Learning, NLP Projects: Prediction system Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2636,"Skills: NLP, Python, Deep Learning Projects: Built ML model Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
seed-2641,"Skills: Pandas, Deep Learning, NLP Projects: Built ML model Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2643,"Skills: Pandas, Machine Learning, Python Projects: NLP pipeline Experience Years: 1.0 Seniority: Junior",Data Scientist,1.0,Junior
seed-2644,"Skills: Pandas, Machine Learning, Python Projects: NLP pipeline Experience Years: 3.0 Seniority: Mid",Data Scientist,3.0,Mid
