resume_id,resume_text,target_role,years_experience,seniority
1419,"Experienced in C++, OOP, DSA. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
1420,"Experienced in Python, Java, System Design. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
1421,"Experienced in C++, OOP, Java. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
1422,"Experienced in OOP, C++, Python. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1423,"Experienced in C++, Python, DSA. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
1424,"Experienced in Python, C++, System Design. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1425,"Experienced in Java, DSA, C++. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
1426,"Experienced in Java, System Design, OOP. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
1427,"Experienced in System Design, Java, OOP. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
1428,"Experienced in C++, Java, Python. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
1429,"Experienced in C++, DSA, OOP. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
1430,"Experienced in OOP, Java, C++. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
1431,"Experienced in System Design, Python, OOP. Worked on Built REST API. 4 years of experience.",Software Engineer,4,Senior
1432,"Experienced in DSA, C++, Java. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1433,"Experienced in C++, OOP, DSA. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1434,"Experienced in DSA, C++, System Design. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1435,"Experienced in DSA, C++, System Design. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
1436,"Experienced in System Design, Java, Python. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
1437,"Experienced in System Design, C++, OOP. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1438,"Experienced in System Design, Java, DSA. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
1439,"Experienced in Java, Python, System Design. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1440,"Experienced in Java, DSA, C++. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
1441,"Experienced in C++, Java, System Design. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
1442,"Experienced in C++, Python, System Design. Worked on Built REST API. 5 years of experience.",Software Engineer,5,Senior
1443,"Experienced in Python, System Design, C++. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1444,"Experienced in Python, Java, OOP. Worked on Developed backend system. 0 years of experience.",Software Engineer,0,Junior
1445,"Experienced in Java, DSA, C++. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
1446,"Experienced in Java, OOP, System Design. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
1447,"Experienced in OOP, Python, System Design. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
1448,"Experienced in Python, OOP, C++. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
1449,"Experienced in Python, OOP, Java. Worked on Built REST API. 5 years of experience.",Software Engineer,5,Senior
1450,"Experienced in DSA, OOP, Python. Worked on Developed backend system. 2 years of experience.",Software Engineer,2,Mid
1451,"Experienced in Python, OOP, DSA. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
1452,"Experienced in C++, Java, OOP. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1453,"Experienced in DSA, Java, OOP. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1454,"Experienced in C++, OOP, Python. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1455,"Experienced in OOP, C++, System Design. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
1456,"Experienced in Java, C++, Python. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1457,"Experienced in System Design, OOP, Python. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1458,"Experienced in System Design, C++, DSA. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1459,"Experienced in System Design, Java, DSA. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1460,"Experienced in DSA, C++, OOP. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
1461,"Experienced in DSA, OOP, Java. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1462,"Experienced in C++, OOP, Java. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1463,"Experienced in OOP, Java, System Design. Worked on Optimized algorithms. 1 years of experience.",Software Engineer,1,Junior
1464,"Experienced in OOP, Python, System Design. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1465,"Experienced in DSA, C++, Python. Worked on Developed backend system. 4 years of experience.",Software Engineer,4,Senior
1466,"Experienced in DSA, OOP, C++. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
1467,"Experienced in C++, Python, Java. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
1468,"Experienced in C++, Java, System Design. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1469,"Experienced in System Design, Java, Python. Worked on Built REST API. 0 years of experience.",Software Engineer,0,Junior
1470,"Experienced in DSA, OOP, System Design. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
1471,"Experienced in OOP, Java, Python. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
1472,"Experienced in System Design, Java, OOP. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1473,"Experienced in C++, Java, System Design. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1474,"Experienced in Python, C++, System Design. Worked on Optimized algorithms. 3 years of experience.",Software Engineer,3,Mid
1475,"Experienced in Java, OOP, System Design. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1476,"Experienced in Python, C++, OOP. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
1477,"Experienced in Python, Java, System Design. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
1478,"Experienced in Java, DSA, Python. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1479,"Experienced in OOP, Java, System Design. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1480,"Experienced in DSA, C++, Python. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1481,"Experienced in Java, Python, C++. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
1482,"Experienced in DSA, Java, OOP. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
1483,"Experienced in System Design, Python, C++. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1484,"Experienced in DSA, Python, Java. Worked on Developed backend system. 5 years of experience.",Software Engineer,5,Senior
1485,"Experienced in Java, DSA, OOP. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
1486,"Experienced in C++, Java, System Design. Worked on Developed backend system. 3 years of experience.",Software Engineer,3,Mid
1487,"Experienced in System Design, Python, Java. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
1488,"Experienced in C++, Python, System Design. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
1489,"Experienced in OOP, DSA, C++. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
1490,"Experienced in System Design, OOP, Java. Worked on Optimized algorithms. 5 years of experience.",Software Engineer,5,Senior
1491,"Experienced in Python, System Design, OOP. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
1492,"Experienced in OOP, Python, Java. Worked on Built REST API. 1 years of experience.",Software Engineer,1,Junior
1493,"Experienced in DSA, System Design, Java. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
1494,"Experienced in Java, DSA, OOP. Worked on Built REST API. 3 years of experience.",Software Engineer,3,Mid
1495,"Experienced in OOP, DSA, Python. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1496,"Experienced in C++, DSA, Python. Worked on Developed backend system. 1 years of experience.",Software Engineer,1,Junior
1497,"Experienced in System Design, C++, OOP. Worked on Optimized algorithms. 0 years of experience.",Software Engineer,0,Junior
1498,"Experienced in Java, DSA, C++. Worked on Optimized algorithms. 4 years of experience.",Software Engineer,4,Senior
1499,"Experienced in System Design, Python, DSA. Worked on Built REST API. 2 years of experience.",Software Engineer,2,Mid
1500,"Experienced in Java, OOP, System Design. Worked on Optimized algorithms. 2 years of experience.",Software Engineer,2,Mid
1501,"Experienced in NLP, Machine Learning, Pandas. Worked on Built ML model. 3 years of experience.",Data Scientist,3,Mid
1502,"Experienced in Python, Deep Learning, Pandas. Worked on NLP pipeline. 5 years of experience.",Data Scientist,5,Senior
1503,"Experienced in Machine Learning, Deep Learning, Pandas. Worked on Built ML model. 3 years of experience.",Data Scientist,3,Mid
1504,"Experienced in Deep Learning, NLP, Pandas. Worked on NLP pipeline. 5 years of experience.",Data Scientist,5,Senior
1505,"Experienced in Python, NLP, Deep Learning. Worked on Prediction system. 1 years of experience.",Data Scientist,1,Junior
1506,"Experienced in Machine Learning, NLP, Deep Learning. Worked on Prediction system. 3 years of experience.",Data Scientist,3,Mid
1507,"Experienced in Pandas, NLP, Machine Learning. Worked on NLP pipeline. 3 years of experience.",Data Scientist,3,Mid
1508,"Experienced in NLP, Deep Learning, Machine Learning. Worked on Prediction system. 1 years of experience.",Data Scientist,1,Junior
1509,"Experienced in Python, Pandas, Deep Learning. Worked on Built ML model. 4 years of experience.",Data Scientist,4,Senior
1510,"Experienced in Machine Learning, Deep Learning, Python. Worked on Prediction system. 1 years of experience.",Data Scientist,1,Junior
1511,"Experienced in NLP, Python, Deep Learning. Worked on Built ML model. 4 years of experience.",Data Scientist,4,Senior
1512,"Experienced in Python, Pandas, NLP. Worked on Built ML model. 1 years of experience.",Data Scientist,1,Junior
1513,"Experienced in Python, NLP, Machine Learning. Worked on NLP pipeline. 5 years of experience.",Data Scientist,5,Senior
1514,"Experienced in Machine Learning, Python, Pandas. Worked on NLP pipeline. 5 years of experience.",Data Scientist,5,Senior
1515,"Experienced in Python, Deep Learning, NLP. Worked on Prediction system. 0 years of experience.",Data Scientist,0,Junior
1516,"Experienced in Python, Machine Learning, NLP. Worked on Prediction system. 2 years of experience.",Data Scientist,2,Mid
